method,discover_question_id,scoring_day_et,subset,n_individuals,aggregate_brier,median_individual_brier,mean_individual_brier,aggregate_percentile_rank
median,331,2018-05-18,binary only,36,0.045000000000000005,0.045000000000000005,0.261165675,0.4166666666666667
median,277,2018-05-20,ordinal only,9,0.30500000000000005,0.30500000000000005,0.3734032711111111,0.4444444444444444
geometric_mean_of_odds,277,2018-06-25,ordinal only,4,0.9178069857298109,0.47971262228641653,0.4903009761432083,0.5
geometric_mean_of_odds,351,2018-08-11,ordinal only,9,0.1252098789543375,0.20721956499999997,0.21543901,1.0
median,240,2018-07-19,ordinal only,40,0.027195556057784842,0.027525725,0.114113855,0.5
median,192,2018-03-26,ordinal only,2,0.7070875000000001,0.7669250000000001,0.7669250000000001,0.5
median,363,2018-08-12,binary only,15,0.8476020000000001,0.8476020000000001,0.824631756,0.4666666666666667
median,342,2018-06-15,multi-option nominal only,23,0.4742222138337874,0.5228248200000001,0.558504797826087,0.5652173913043478
median,327,2018-07-15,binary only,17,0.0012103199999999978,0.0012103199999999978,0.018118989411764708,0.47058823529411764
geometric_mean_of_odds,281,2018-07-09,multi-option nominal only,8,0.0440204053925313,0.4681,0.7714802025,0.75
geometric_mean_of_odds,194,2018-04-15,ordinal only,6,0.026171264607363603,0.03115605500000001,0.07292701833333333,0.5
median,180,2018-07-03,ordinal only,16,0.22936036439085042,0.260575,0.3620167049945106,0.625
geometric_mean_of_odds,316,2018-06-27,ordinal only,15,0.00806478414579103,0.216046775,0.23275081833333333,0.8666666666666667
median,361,2018-06-23,ordinal only,23,0.6706204294595237,0.7298290733333334,0.7575897599999999,0.5652173913043478
geometric_mean_of_odds,307,2018-06-11,ordinal only,8,0.29978907129606547,0.308675,0.36139375,0.625
median,346,2018-05-30,binary only,25,0.0017641799999999971,0.0017641799999999971,0.1036626472,0.48
median,210,2018-05-08,binary only,2,0.10746248,0.15982095999999998,0.15982096,0.5
median,339,2018-07-15,ordinal only,10,0.0,0.0005500000000000001,0.205061981,0.6
median,239,2018-08-19,ordinal only,12,2.510533167852672e-7,8.119999999999944e-6,0.16672187000000002,0.5833333333333334
median,294,2018-04-26,binary only,58,0.7688,0.7696000000000001,0.9011002844827586,0.5
geometric_mean_of_odds,370,2018-09-01,binary only,17,5.040221507342265e-6,0.0017641799999999971,0.024965343529411765,0.6470588235294118
geometric_mean_of_odds,324,2018-07-06,ordinal only,9,0.321333240500653,0.3681778,0.42815862,0.5555555555555556
median,305,2018-05-18,ordinal only,7,0.5237016931387997,0.64703621,0.8090495957142857,0.8571428571428571
median,257,2018-07-18,binary only,18,0.016199999999999992,0.016399999999999994,0.08725616555555556,0.5
geometric_mean_of_odds,214,2018-08-25,binary only,12,5.88307312345592e-7,0.0013000000000000012,0.006587481666666669,0.5833333333333334
geometric_mean_of_odds,372,2018-07-05,ordinal only,58,0.30912540686819656,0.25784999999999997,0.2961075755565328,0.39655172413793105
median,211,2018-05-20,binary only,6,0.011249999999999996,0.0125,0.07987963,0.5
geometric_mean_of_odds,344,2018-07-07,ordinal only,8,0.08701155299135588,0.14815,0.1601898125,0.875
median,380,2018-07-31,ordinal only,1,0.0,0.0,0.0,0.0
geometric_mean_of_odds,314,2018-05-29,ordinal only,8,0.8500821857376951,0.88805,0.6576375,0.625
geometric_mean_of_odds,201,2018-07-12,binary only,29,0.01373560034949216,0.019999999999999997,0.0939226475862069,0.5862068965517241
median,220,2018-04-12,ordinal only,2,0.13804687499999996,0.27410375,0.27410375000000003,0.5
median,299,2018-05-20,multi-option nominal only,7,0.46366782006920404,0.62,0.7449714285714286,0.5714285714285714
median,346,2018-06-24,binary only,10,0.008712000000000008,0.009104,0.19790100000000002,0.5
geometric_mean_of_odds,387,2018-08-14,ordinal only,54,0.0041585499375143675,0.0312640025,0.04511559029726895,0.7962962962962963
median,255,2018-04-20,multi-option nominal only,7,0.03644314868804667,0.04380000000000002,0.23517404571428574,0.5714285714285714
geometric_mean_of_odds,345,2018-05-30,ordinal only,24,0.32739434268980355,0.387425,0.4040270833333333,0.5833333333333334
geometric_mean_of_odds,365,2018-07-31,ordinal only,25,0.20597401399182577,0.21534999999999999,0.2030484572,0.52
geometric_mean_of_odds,313,2018-05-10,multi-option nominal only,126,0.35175161076568906,0.5636000000000001,0.5963885670708173,0.6190476190476191
median,188,2018-06-20,ordinal only,50,0.021971335857220116,0.04618325000000001,0.0892208539,0.62
median,242,2018-04-24,ordinal only,28,0.06881746525713432,0.11376920000000004,0.11683314303571428,0.5714285714285714
geometric_mean_of_odds,311,2018-07-03,ordinal only,11,1.0033051304579241,0.77145,0.8339488631818182,0.2727272727272727
median,288,2018-06-25,binary only,14,0.003200000000000006,0.0034000000000000063,0.16050107428571428,0.5
median,268,2018-06-16,binary only,6,0.0032000000000000023,0.0040000000000000036,0.05273886999999999,0.5
geometric_mean_of_odds,378,2018-08-02,ordinal only,37,0.27505649819473266,0.42504167,0.5148885416674626,0.6756756756756757
geometric_mean_of_odds,201,2018-07-27,binary only,10,0.00010049039660355835,0.0050000000000000044,0.020429472,0.8
geometric_mean_of_odds,220,2018-06-17,ordinal only,8,0.9937048551540016,0.5381000000000001,0.611290725625,0.25
median,387,2018-08-04,ordinal only,62,0.106619026906943,0.12165000000000001,0.14279355732583057,0.5806451612903226
median,279,2018-04-30,ordinal only,12,0.08243899523374712,0.10239999999999999,0.128613125,0.5833333333333334
geometric_mean_of_odds,230,2018-05-09,multi-option nominal only,16,1.5652909591340436,1.2058724299999999,1.339634625,0.25
median,234,2018-04-21,binary only,4,0.36125000000000007,0.3793000000000001,0.40090000000000003,0.5
geometric_mean_of_odds,214,2018-06-07,binary only,38,0.03844592622623758,0.025625689999999996,0.2954621205263158,0.47368421052631576
median,263,2018-05-14,binary only,12,0.0008000000000000006,0.0010000000000000009,0.018116666666666666,0.5
geometric_mean_of_odds,192,2018-03-18,ordinal only,9,0.4100506812639149,0.48500000000000004,0.4902285605555556,0.5555555555555556
geometric_mean_of_odds,344,2018-06-11,ordinal only,14,0.1734836559299579,0.173875,0.26121490714285717,0.5
median,282,2018-06-06,binary only,37,0.07999999999999999,0.07999999999999999,0.33663269243243243,0.40540540540540543
geometric_mean_of_odds,217,2018-06-09,ordinal only,5,0.00003967835909758948,0.013050000000000006,0.014773854000000006,1.0
median,225,2018-03-29,ordinal only,21,0.16499291115311907,0.15980000000000003,0.21259285714285717,0.42857142857142855
geometric_mean_of_odds,178,2018-03-27,ordinal only,3,0.526646465519981,0.35426625000000006,0.44387434333333325,0.3333333333333333
median,180,2018-05-21,ordinal only,8,0.20482108939066188,0.276775,0.314985265625,0.5
geometric_mean_of_odds,210,2018-03-23,binary only,9,0.010742749597371454,0.0050000000000000044,0.06958627555555556,0.4444444444444444
median,185,2018-05-28,ordinal only,7,0.015432098765432103,0.03124999999999999,0.049317428571428575,0.7142857142857143
median,253,2018-04-17,binary only,14,0.0002000000000000002,0.0002000000000000002,0.07122871428571427,0.42857142857142855
geometric_mean_of_odds,201,2018-08-11,binary only,10,2.3279758162215007e-7,0.00010100000000000011,0.0015002000000000014,0.6
geometric_mean_of_odds,362,2018-07-20,binary only,7,0.018792898288685876,0.012799999999999994,0.14829884000000002,0.42857142857142855
geometric_mean_of_odds,316,2018-07-29,ordinal only,12,0.15994894717211353,0.11982499999999999,0.18305398291666666,0.4166666666666667
geometric_mean_of_odds,248,2018-05-03,binary only,11,0.0022477089278084336,0.01862450000000001,0.04323172727272727,0.8181818181818182
geometric_mean_of_odds,307,2018-06-08,ordinal only,12,0.636222668969595,0.3257,0.5259355311204825,0.3333333333333333
geometric_mean_of_odds,384,2018-08-19,ordinal only,17,0.8795924637814823,0.7390500000000001,0.6835748741176471,0.29411764705882354
geometric_mean_of_odds,346,2018-08-31,binary only,11,3.194367373140014e-8,0.0,0.002902329090909092,0.45454545454545453
median,353,2018-07-23,ordinal only,10,0.05719924994212315,0.17833580500000004,0.4205576590000001,0.5
median,199,2018-04-10,binary only,7,0.0036465799999999965,0.0036465799999999965,0.0060066542857142875,0.42857142857142855
median,327,2018-08-22,binary only,25,0.0002000000000000002,0.0002000000000000002,0.095523472,0.4
geometric_mean_of_odds,275,2018-06-23,binary only,16,1.1258404822221205e-8,0.0,0.010668726250000002,0.4375
geometric_mean_of_odds,210,2018-06-01,binary only,11,0.0007718567389317706,0.019999999999999997,0.19872727272727275,0.7272727272727273
geometric_mean_of_odds,362,2018-07-11,binary only,15,0.005482403377194127,0.016199999999999992,0.12194976133333335,0.6
median,229,2018-06-10,binary only,5,0.07999999999999999,0.07999999999999999,0.09632,0.2
geometric_mean_of_odds,290,2018-07-12,ordinal only,70,0.010118614004008831,0.046924999999999994,0.07388570371428571,0.7571428571428571
median,351,2018-06-06,ordinal only,11,0.2923951178380333,0.315,0.3533299204545454,0.6363636363636364
geometric_mean_of_odds,326,2018-08-03,binary only,16,0.005646318534395115,0.019999999999999997,0.070719605,0.5625
median,232,2018-07-06,binary only,23,0.24499999999999997,0.24499999999999997,0.4291945078260869,0.4782608695652174
geometric_mean_of_odds,301,2018-05-07,ordinal only,26,0.12517894309923916,0.19425,0.28904984461538463,0.6538461538461539
median,217,2018-08-21,ordinal only,9,0.0,0.0,0.026761111111111114,0.3333333333333333
median,229,2018-05-20,binary only,9,0.125,0.125,0.21953333333333333,0.4444444444444444
median,227,2018-05-12,multi-option nominal only,14,1.541192040112024,1.5524,1.4799919457142856,0.5
geometric_mean_of_odds,357,2018-09-02,binary only,15,0.0019978220903155174,0.125,0.3074365466666667,0.8
geometric_mean_of_odds,204,2018-03-24,ordinal only,26,0.3952791890153208,0.27539325000000003,0.29655772365384614,0.38461538461538464
geometric_mean_of_odds,270,2018-06-17,multi-option nominal only,13,0.009706127978612335,0.07999999999999999,0.20098979846153847,0.9230769230769231
median,214,2018-05-19,binary only,15,0.07999999999999999,0.07999999999999999,0.25855897733333333,0.4666666666666667
geometric_mean_of_odds,351,2018-08-26,ordinal only,7,0.3014574584846634,0.2775,0.37615725714285714,0.42857142857142855
geometric_mean_of_odds,215,2018-04-28,binary only,5,6.183390880144554e-9,0.0,0.001040000000000001,0.4
median,211,2018-03-17,binary only,29,0.019999999999999997,0.019999999999999997,0.03281562068965517,0.3448275862068966
geometric_mean_of_odds,307,2018-07-29,ordinal only,13,0.0866918118839085,0.05119999999999998,0.2376304376923077,0.38461538461538464
geometric_mean_of_odds,194,2018-03-27,ordinal only,5,0.15531856597253646,0.12474812000000005,0.19702717,0.4
geometric_mean_of_odds,363,2018-06-26,binary only,34,1.1312113381400528,1.2800000000000002,1.1190934594117647,0.5588235294117647
median,299,2018-05-10,multi-option nominal only,29,0.5703125,0.665,0.6573095075862069,0.5172413793103449
geometric_mean_of_odds,188,2018-05-15,ordinal only,27,0.34908269879371306,0.31144743,0.3122953811111111,0.37037037037037035
geometric_mean_of_odds,203,2018-06-15,binary only,12,0.1677300047466223,0.10170399999999999,0.44558666666666663,0.4166666666666667
geometric_mean_of_odds,271,2018-06-26,binary only,14,0.009205066773679774,0.04500000000000001,0.12988805571428572,0.7857142857142857
median,200,2018-07-20,binary only,8,0.33619999999999994,0.33619999999999994,0.4213,0.375
geometric_mean_of_odds,270,2018-04-22,multi-option nominal only,4,0.044986317447580644,0.45030000000000003,0.41480300000000003,0.75
geometric_mean_of_odds,259,2018-04-22,binary only,6,0.04052384010622133,0.020815999999999994,0.20170533333333332,0.16666666666666666
geometric_mean_of_odds,275,2018-05-23,binary only,22,0.014393577899749762,0.07999999999999999,0.28489550545454545,0.6818181818181818
geometric_mean_of_odds,237,2018-06-09,multi-option nominal only,16,0.009905225210374407,0.20423069,0.28195414875,0.75
geometric_mean_of_odds,390,2018-08-19,binary only,34,0.1489412112425482,0.15268009,0.4666959576470588,0.5
median,290,2018-06-26,ordinal only,15,0.038691965157919804,0.054449999999999985,0.05841071566666666,0.7333333333333333
geometric_mean_of_odds,318,2018-08-01,ordinal only,24,1.2914890136017223e-7,0.00005,0.023898331875,0.5833333333333334
median,285,2018-07-02,binary only,18,0.6272000000000001,0.6344000000000001,0.6811445555555555,0.5
median,348,2018-08-13,binary only,14,0.0002000000000000002,0.0002000000000000002,0.004404515714285714,0.42857142857142855
geometric_mean_of_odds,244,2018-05-23,ordinal only,74,0.04515942644725372,0.0918372825,0.18435545243243245,0.7162162162162162
geometric_mean_of_odds,349,2018-06-22,binary only,29,0.05054760550347512,0.1152,0.1711861510344828,0.6551724137931034
geometric_mean_of_odds,219,2018-04-08,binary only,1,0.5,0.5,0.5,0.0
median,358,2018-07-17,binary only,7,0.0050000000000000044,0.0050000000000000044,0.21439999999999995,0.42857142857142855
median,219,2018-03-30,binary only,5,0.40499999999999997,0.40499999999999997,0.585,0.4
median,219,2018-05-29,binary only,6,0.6384500000000002,0.6649,0.8847133866666667,0.5
median,302,2018-06-06,binary only,18,0.72,0.7202,0.8267082233333333,0.5
median,188,2018-04-04,ordinal only,9,0.3341371882896476,0.3237,0.3143077038888889,0.4444444444444444
geometric_mean_of_odds,215,2018-03-15,binary only,59,0.004868623851626511,0.019999999999999997,0.15645489966101697,0.7966101694915254
geometric_mean_of_odds,359,2018-06-14,binary only,282,0.015160675233816576,0.019999999999999997,0.12443071120567376,0.6205673758865248
geometric_mean_of_odds,255,2018-05-02,multi-option nominal only,3,0.011747577971191518,0.0186,0.015733333333333332,0.6666666666666666
geometric_mean_of_odds,186,2018-04-22,ordinal only,12,0.0037901791117885717,0.049725000000000005,0.07045125,0.8333333333333334
geometric_mean_of_odds,311,2018-07-24,ordinal only,12,1.5524537734395474,1.2149,1.2763299395833334,0.3333333333333333
geometric_mean_of_odds,180,2018-06-16,ordinal only,13,0.03474971097764146,0.37249999999999994,0.5187890096153847,0.8461538461538461
median,217,2018-07-16,ordinal only,11,0.0008850478967097063,0.0018500000000000033,0.11021818181818181,0.6363636363636364
geometric_mean_of_odds,385,2018-08-28,ordinal only,48,0.018450804416185018,0.10125,0.12240871260416668,0.8541666666666666
median,285,2018-05-31,binary only,47,0.20479999999999993,0.20479999999999993,0.4526905106382979,0.46808510638297873
median,211,2018-06-15,binary only,12,0.0050000000000000044,0.0050000000000000044,0.010255083333333337,0.3333333333333333
median,342,2018-06-09,multi-option nominal only,11,0.4977522273369372,0.49956774000000004,0.5418653654545454,0.5454545454545454
geometric_mean_of_odds,347,2018-06-03,binary only,16,0.053318483097392164,0.0625,0.22951761125000003,0.5
geometric_mean_of_odds,259,2018-07-08,binary only,26,0.00006313365202685156,0.0050000000000000044,0.36866572000000003,0.6153846153846154
geometric_mean_of_odds,247,2018-04-20,ordinal only,16,0.000016063676880362367,0.0008666666666666681,0.005699874999999998,0.75
geometric_mean_of_odds,185,2018-04-18,ordinal only,5,0.05652793171063827,0.08000000000000002,0.07754603099999999,0.8
median,240,2018-05-22,ordinal only,8,0.684741808195338,0.87816757,0.62966824375,0.625
geometric_mean_of_odds,304,2018-05-02,ordinal only,7,0.001998910137481766,0.13,0.17722885714285713,0.7142857142857143
median,239,2018-08-04,ordinal only,10,0.10619971754511756,0.11498764500000003,0.37344832299999997,0.5
median,202,2018-03-31,binary only,4,0.0050000000000000044,0.0050000000000000044,0.013950000000000004,0.25
geometric_mean_of_odds,307,2018-07-26,ordinal only,20,0.013638748736253814,0.10347743749999998,0.15630482149999997,0.75
median,316,2018-06-07,ordinal only,45,0.16681655217520402,0.18875,0.32849550633753405,0.5555555555555556
geometric_mean_of_odds,186,2018-04-14,ordinal only,7,0.05862582979822778,0.045,0.11008301000000001,0.2857142857142857
geometric_mean_of_odds,311,2018-06-09,ordinal only,1,0.9329,0.9329000000000001,0.9329000000000001,1.0
geometric_mean_of_odds,214,2018-05-10,binary only,69,0.04660669054967277,0.07999999999999999,0.32531773536231884,0.5942028985507246
geometric_mean_of_odds,368,2018-08-07,binary only,13,0.012766427004591518,0.019999999999999997,0.3258767292307692,0.5384615384615384
geometric_mean_of_odds,201,2018-07-01,binary only,13,0.010012723751369437,0.016199999999999992,0.10866385230769231,0.5384615384615384
geometric_mean_of_odds,327,2018-06-15,binary only,13,0.002922022184715071,0.019999999999999997,0.07230540307692308,0.6923076923076923
median,257,2018-07-26,binary only,38,0.019800500000000006,0.019800999999999996,0.14118157368421053,0.5
geometric_mean_of_odds,308,2018-05-18,binary only,9,0.012502120099674793,0.18000000000000005,0.20117176000000003,0.7777777777777778
